Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Color (product.metafields.shopify.color-pattern),Frame style (product.metafields.shopify.frame-style),Theme (product.metafields.shopify.theme),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
textured-royal-no1,,,,,,,,,24x36,,,Canvas Roll,,,,,TEXTURED-ROYAL-NO1-CANVAS-ROLL-24X36,0,shopify,deny,manual,344.25,0,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/textured_rolyal_no1_no_frame_36x48_70444853-ec2e-4d5f-87a9-eabe74ef74a2.png?v=1749669597,2,"textured-royal-no1 Posters, Prints, & Visual Artwork 53x72 Canvas Roll",,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/textured_rolyal_no1_no_frame_24x38_e92c4e13-2575-41bb-84b8-4de65bbb63ca.png?v=1712254897,lb,,,
textured-royal-no1,,,,,,,,,36x48,,,Gallery Wrapped Stretched Canvas,,,,,TEXTURED-ROYAL-NO1-GALLERY-WRAPPED-CANVAS-36X48,0,shopify,deny,manual,943.5,0,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/textured_rolyal_no1_no_frame_24x38_e92c4e13-2575-41bb-84b8-4de65bbb63ca.png?v=1712254897,3,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/textured_rolyal_no1_no_frame_36x48_70444853-ec2e-4d5f-87a9-eabe74ef74a2.png?v=1749669597,lb,,,
textured-royal-no1,,,,,,,,,36x48,,,Canvas Roll,,,,,TEXTURED-ROYAL-NO1-CANVAS-ROLL-36X48,0,shopify,deny,manual,535.5,0,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/textured_rolyal_no1_no_frame_36x48_70444853-ec2e-4d5f-87a9-eabe74ef74a2.png?v=1749669597,lb,,,
textured-royal-no1,,,,,,,,,53x72,,,Gallery Wrapped Stretched Canvas,,,,,TEXTURED-ROYAL-NO1-GALLERY-WRAPPED-CANVAS-53X72,0,shopify,deny,manual,1644.75,0,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/textured_rolyal_no1_no_frame_53x72-1_141c7187-03a8-4c20-9d31-646b3488e71d.png?v=1749669597,lb,,,
textured-royal-no1,,,,,,,,,53x72,,,Canvas Roll,,,,,TEXTURED-ROYAL-NO1-CANVAS-ROLL-53X72,0,shopify,deny,manual,927.56,0,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/textured_rolyal_no1_no_frame_53x72-1_141c7187-03a8-4c20-9d31-646b3488e71d.png?v=1749669597,lb,,,
noir-shade,Noir Shade,"<p>Noir Shadebythe artistfrom the Shape Emergence collection. The artwork is a visually stimulating composition that belongs to the ""Shape Emergence"" collection by the artist. The medium is ink pigment printed on canvas, a method known for its durability and vibrant color output, ensuring that the intricate details and color transitions are beautifully rendered and preserved. The piece is predominantly characterized by its bold geometric shapes and stark contrasts. At first glance, it evokes the aesthetics of architectural design, with its structured lines and forms suggesting the meticulous blueprints of urban planning. The interplay of black and white forms creates a striking monochromatic palette, which is simultaneously timeless and modern. Shades of gray gradient serve as a bridge between the extremes of black and white, softening the transitions and adding depth to the image.</p>",VividWalls,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Artwork,Shape Emergence,TRUE,Size,24x36,,Print Type,Gallery Wrapped Stretched Canvas,,,,,NOIR-SHADE-GALLERY-WRAPPED-CANVAS-24X36,0,shopify,deny,manual,612,0,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/textured_noir-no1_black_frame_53x72_54f634b2-de4a-4218-bb29-4d88c76c0dc3.png?v=1749669598,1,"noir-shade Posters, Prints, & Visual Artwork 24x36 Gallery Wrapped Stretched Canvas",FALSE,Noir Shade 24x36 Gallery Wrapped Canvas,"Noir Shadebythe artistfrom the Shape Emergence collection. The artwork is a visually stimulating composition that belongs to the ""Shape Emergence"" collection by the artist. The medium is ink pigment printed on canvas, a method known for its durability and vibrant color output, ensuring that the intricate details and color transitions are beautifully rendered and preserved. The piece is predominantly characterized by its bold geometric shapes and stark contrasts. At first glance, it evokes the aesthetics of architectural design, with its structured lines and forms suggesting the meticulous blueprints of urban planning. The interplay of black and white forms creates a striking monochromatic palette, which is simultaneously timeless and modern. Shades of gray gradient serve as a bridge between the extremes of black and white, softening the transitions and adding depth to the image.","Posters, Prints, & Visual Artwork",Unisex,25 - 62,,New,,,,,,,,,,,,lb,,,active
noir-shade,,,,,,,,,24x36,,,Canvas Roll,,,,,NOIR-SHADE-CANVAS-ROLL-24X36,0,shopify,deny,manual,344.25,0,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/textured_noir-no1_white_frame_53x72_1c258558-4c4a-4d71-b397-1862345caaa9.png?v=1749669599,2,"noir-shade Posters, Prints, & Visual Artwork 24x36 Canvas Roll",,,,,,,,,,,,,,,,,,,,lb,,,
noir-shade,,,,,,,,,36x48,,,Gallery Wrapped Stretched Canvas,,,,,NOIR-SHADE-GALLERY-WRAPPED-CANVAS-36X48,0,shopify,deny,manual,943.5,0,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/textured_noir-no1_no_frame_53x72_4eaf8348-a4ed-43d3-ac2b-42e66fd719a7.png?v=1749669599,3,"noir-shade Posters, Prints, & Visual Artwork 36x48 Gallery Wrapped Stretched Canvas",,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/textured_noir-no1_no_frame_36x48_a0070d6c-a40a-4633-ac10-fa97993a0bf0.png?v=1749669599,lb,,,
noir-shade,,,,,,,,,36x48,,,Canvas Roll,,,,,NOIR-SHADE-CANVAS-ROLL-36X48,0,shopify,deny,manual,535.5,0,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/textured_noir-no1_black_frame_36x48_1c29229b-12a7-415d-9750-6c8779ab06de.png?v=1749669599,4,"noir-shade Posters, Prints, & Visual Artwork 36x48 Canvas Roll",,,,,,,,,,,,,,,,,,,,lb,,,
noir-shade,,,,,,,,,53x72,,,Gallery Wrapped Stretched Canvas,,,,,NOIR-SHADE-GALLERY-WRAPPED-CANVAS-53X72,0,shopify,deny,manual,1644.75,0,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/textured_noir-no1_white_frame_36x48_b4f3bbcd-1de2-4b6a-80de-8d0e9d8a72ae.png?v=1749669599,5,"noir-shade Posters, Prints, & Visual Artwork 53x72 Gallery Wrapped Stretched Canvas",,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/textured_noir-no1_no_frame_53x72_4eaf8348-a4ed-43d3-ac2b-42e66fd719a7.png?v=1749669599,lb,,,
noir-shade,,,,,,,,,53x72,,,Canvas Roll,,,,,NOIR-SHADE-CANVAS-ROLL-53X72,0,shopify,deny,manual,927.56,0,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/textured_noir-no1_no_frame_36x48_a0070d6c-a40a-4633-ac10-fa97993a0bf0.png?v=1749669599,6,"noir-shade Posters, Prints, & Visual Artwork 53x72 Canvas Roll",,,,,,,,,,,,,,,,,,,,lb,,,
royal-shade,Royal Shade,"<p>Royal Shadefrom the Shape Emergence collection by the artist presents a complex interplay of geometry and texture. The artwork is a vibrant tapestry of digital precision, where saturated blues dominate the palette, contrasted with hints of crimson and calming cyan. The composition is meticulously constructed with a variety of shapes that command attention; sharp angles intersect with soft curves, creating a rhythmic balance that is both dynamic and harmonious. The texture within each shape is reminiscent of a rough canvas, adding depth and a tactile dimension that encourages closer inspection. This texture, coupled with the stark color blocks, crafts an illusion of light and shadow, endowing the piece with a three-dimensional quality. The lone, bold triangle of crimson acts as a visual anchor, drawing the eye and providing a focal point amidst the coolness of the blues.</p>",VividWalls,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Artwork,Shape Emergence,FALSE,Size,24x36,,Print Type,Gallery Wrapped Stretched Canvas,,,,,ROYAL-SHADE-GALLERY-WRAPPED-CANVAS-24X36,0,shopify,deny,manual,612,0,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/textured_rolyal_no1_black_frame_53x72_b83ec3af-8ed8-47a2-a968-761885f15c4f.png?v=1749669600,1,"royal-shade Posters, Prints, & Visual Artwork 24x36 Gallery Wrapped Stretched Canvas",FALSE,Royal Shade 24x36 Gallery Wrapped Canvas,"Royal Shadefrom the Shape Emergence collection by the artist presents a complex interplay of geometry and texture. The artwork is a vibrant tapestry of digital precision, where saturated blues dominate the palette, contrasted with hints of crimson and calming cyan. The composition is meticulously constructed with a variety of shapes that command attention; sharp angles intersect with soft curves, creating a rhythmic balance that is both dynamic and harmonious. The texture within each shape is reminiscent of a rough canvas, adding depth and a tactile dimension that encourages closer inspection. This texture, coupled with the stark color blocks, crafts an illusion of light and shadow, endowing the piece with a three-dimensional quality. The lone, bold triangle of crimson acts as a visual anchor, drawing the eye and providing a focal point amidst the coolness of the blues.","Posters, Prints, & Visual Artwork",Unisex,25 - 62,,New,,,,,,,,,,,,lb,,,draft
royal-shade,,,,,,,,,24x36,,,Canvas Roll,,,,,ROYAL-SHADE-CANVAS-ROLL-24X36,0,shopify,deny,manual,344.25,0,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/textured_rolyal_no1_white_frame_53x72_63b00297-7fba-4651-b42e-0baae8a03afd.png?v=1749669601,2,"royal-shade Posters, Prints, & Visual Artwork 24x36 Canvas Roll",,,,,,,,,,,,,,,,,,,,lb,,,
royal-shade,,,,,,,,,36x48,,,Gallery Wrapped Stretched Canvas,,,,,ROYAL-SHADE-GALLERY-WRAPPED-CANVAS-36X48,0,shopify,deny,manual,943.5,0,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/textured_rolyal_no1_no_frame_53x72_3ce09f9f-1e04-4711-a506-0c496aba34d1.png?v=1749669601,3,"royal-shade Posters, Prints, & Visual Artwork 36x48 Gallery Wrapped Stretched Canvas",,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/textured_rolyal_no1_no_frame_36x48_132c1c1e-c2f7-4cfd-b894-68773d7aa974.png?v=1749669601,lb,,,
royal-shade,,,,,,,,,36x48,,,Canvas Roll,,,,,ROYAL-SHADE-CANVAS-ROLL-36X48,0,shopify,deny,manual,535.5,0,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/textured_rolyal_no1_black_frame_36x48_4662ef08-0256-4744-8b09-ed9743dc7d29.png?v=1749669601,4,"royal-shade Posters, Prints, & Visual Artwork 36x48 Canvas Roll",,,,,,,,,,,,,,,,,,,,lb,,,
royal-shade,,,,,,,,,53x72,,,Gallery Wrapped Stretched Canvas,,,,,ROYAL-SHADE-GALLERY-WRAPPED-CANVAS-53X72,0,shopify,deny,manual,1644.75,0,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/textured_rolyal_no1_white_frame_36x48_bce7e345-efe8-4f60-b2f1-69fcd0251d14.png?v=1749669601,5,"royal-shade Posters, Prints, & Visual Artwork 53x72 Gallery Wrapped Stretched Canvas",,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/textured_rolyal_no1_no_frame_53x72_3ce09f9f-1e04-4711-a506-0c496aba34d1.png?v=1749669601,lb,,,
royal-shade,,,,,,,,,53x72,,,Canvas Roll,,,,,ROYAL-SHADE-CANVAS-ROLL-53X72,0,shopify,deny,manual,927.56,0,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/textured_rolyal_no1_no_frame_36x48_132c1c1e-c2f7-4cfd-b894-68773d7aa974.png?v=1749669601,6,"royal-shade Posters, Prints, & Visual Artwork 53x72 Canvas Roll",,,,,,,,,,,,,,,,,,,,lb,,,
crimson-shade,Crimson Shade,"<p>Crimson Shade by the artist from the Shape Emergence collection manifests a dramatic interplay of geometric shapes in rich crimson tones, contrasted with touches of deep blues and purples, segmented by sharp lines and creating a pattern reminiscent of a complex kaleidoscope. The artwork, printed with high-quality ink pigment on durable cotton canvas, exudes a robust intensity and depth that captivates and engages the viewer. The collection is a striking visual narrative composed of geometric forms and a bold color palette. This ink pigment print on cotton canvas features a dynamic arrangement of shapes that merge and diverge to create a sense of movement and depth. The artwork is dominated by shades of crimson, ranging from deep maroon to bright red, which are contrasted with hints of purple, navy, and white. This contrast not only accentuates the individual forms but also highlights the overall symmetry and balance within the piece.</p>",VividWalls,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Artwork,Shape Emergence,TRUE,Size,24x36,,Print Type,Gallery Wrapped Stretched Canvas,,,,,CRIMSON-SHADE-GALLERY-WRAPPED-CANVAS-24X36,0,shopify,deny,manual,612,0,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/textured_spectrum_red_no1_black_frame_53x72_31d9b7c2-bea6-4bef-8180-685ebf29d46a.png?v=1749669603,1,"crimson-shade Posters, Prints, & Visual Artwork 24x36 Gallery Wrapped Stretched Canvas",FALSE,Crimson Shade 24x36 Gallery Wrapped Canvas,"Crimson Shadebythe artistfrom the Shape Emergence collection manifests a dramatic interplay of geometric shapes in rich crimson tones, contrasted with touches of deep blues and purples, segmented by sharp lines and creating a pattern reminiscent of a complex kaleidoscope. The artwork, printed with high-quality ink pigment on durable cotton canvas, exudes a robust intensity and depth that captivates and engages the viewer. The collection is a striking visual narrative composed of geometric forms and a bold color palette. This ink pigment print on cotton canvas features a dynamic arrangement of shapes that merge and diverge to create a sense of movement and depth. The artwork is dominated by shades of crimson, ranging from deep maroon to bright red, which are contrasted with hints of purple, navy, and white. This contrast not only accentuates the individual forms but also highlights the overall symmetry and balance within the piece.","Posters, Prints, & Visual Artwork",Unisex,25 - 62,,New,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/textured_spectrum_red_no1_black_frame_24x36_ec561200-166a-4604-87f9-4eceb126664a.png?v=1749918356,lb,,,active
crimson-shade,,,,,,,,,24x36,,,Canvas Roll,,,,,CRIMSON-SHADE-CANVAS-ROLL-24X36,0,shopify,deny,manual,344.25,0,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/textured_spectrum_red_no1-white-frame-53x72_6d09a0df-e274-4298-89ff-cc58baee7ab7.png?v=1749669603,2,"crimson-shade Posters, Prints, & Visual Artwork 24x36 Canvas Roll",,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/textured_spectrum_red_no1_black_frame_24x36_ec561200-166a-4604-87f9-4eceb126664a.png?v=1749918356,lb,,,
crimson-shade,,,,,,,,,36x48,,,Gallery Wrapped Stretched Canvas,,,,,CRIMSON-SHADE-GALLERY-WRAPPED-CANVAS-36X48,0,shopify,deny,manual,943.5,0,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/textured_spetrum_red_no1_no_frame_53x72_53f61c56-c76b-486c-b6cc-b23258873da8.png?v=1749669603,3,"crimson-shade Posters, Prints, & Visual Artwork 36x48 Gallery Wrapped Stretched Canvas",,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/textured_spectrum_red_no1_black_frame_36x48_a5ba7b04-0437-4523-bd01-4b89ab56a5f5.png?v=1749669603,lb,,,
crimson-shade,,,,,,,,,36x48,,,Canvas Roll,,,,,CRIMSON-SHADE-CANVAS-ROLL-36X48,0,shopify,deny,manual,535.5,0,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/textured_spectrum_red_no1_black_frame_36x48_a5ba7b04-0437-4523-bd01-4b89ab56a5f5.png?v=1749669603,4,"crimson-shade Posters, Prints, & Visual Artwork 36x48 Canvas Roll",,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/textured_spectrum_red_no1_black_frame_36x48_a5ba7b04-0437-4523-bd01-4b89ab56a5f5.png?v=1749669603,lb,,,
crimson-shade,,,,,,,,,53x72,,,Gallery Wrapped Stretched Canvas,,,,,CRIMSON-SHADE-GALLERY-WRAPPED-CANVAS-53X72,0,shopify,deny,manual,1644.75,0,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/textured_spectrum_red_no1-white-frame-36x48_666ca05b-6484-41e9-b000-2edf449905ac.png?v=1749669603,5,"crimson-shade Posters, Prints, & Visual Artwork 53x72 Gallery Wrapped Stretched Canvas",,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/textured_spetrum_red_no1_no_frame_53x72_53f61c56-c76b-486c-b6cc-b23258873da8.png?v=1749669603,lb,,,
crimson-shade,,,,,,,,,53x72,,,Canvas Roll,,,,,CRIMSON-SHADE-CANVAS-ROLL-53X72,0,shopify,deny,manual,927.56,0,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/textured_spectrum_red_no1_no_frame_36x48_a4e91481-b793-4af9-9972-ff727f2a8259.png?v=1749669603,6,"crimson-shade Posters, Prints, & Visual Artwork 53x72 Canvas Roll",,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/textured_spetrum_red_no1_no_frame_53x72_53f61c56-c76b-486c-b6cc-b23258873da8.png?v=1749669603,lb,,,
crimson-shade,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/textured_spectrum_red_no1_black_frame_24x36_ec561200-166a-4604-87f9-4eceb126664a.png?v=1749918356,7,,,,,,,,,,,,,,,,,,,,,,,,
rusty-shade,Rusty Shade,"<p>Rusty Shadefrom the Shape Emergence collection presents an earthy rust-toned geometric composition that captures the weathered beauty and organic complexity of oxidized metal surfaces. This artwork explores the aesthetic tension between industrial decay and natural patination, creating a visual narrative that celebrates the transformative power of time and environmental forces. The rust-colored palette ranges from deep burgundy to burnt orange, with subtle variations that suggest the gradual oxidation process that creates these distinctive hues. The geometric forms emerge from this textural background like archaeological artifacts, their angular precision contrasting beautifully with the organic randomness of the rust patterns. This juxtaposition creates a compelling dialogue between human-made structures and natural processes, resulting in a composition that feels both ancient and contemporary.</p>",VividWalls,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Artwork,Shape Emergence,FALSE,Size,24x36,,Print Type,Gallery Wrapped Stretched Canvas,,,,,RUSTY-SHADE-GALLERY-WRAPPED-CANVAS-24X36,0,shopify,deny,manual,612,0,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/earthy_shade_no1_black_frame_53x72_841eafb9-e062-4a0d-83ca-692b52553844.png?v=1749669606,1,"rusty-shade Posters, Prints, & Visual Artwork 24x36 Gallery Wrapped Stretched Canvas",FALSE,Rusty Shade 24x36 Gallery Wrapped Canvas,"Rusty Shadefrom the Shape Emergence collection presents an earthy rust-toned geometric composition that captures the weathered beauty and organic complexity of oxidized metal surfaces. This artwork explores the aesthetic tension between industrial decay and natural patination, creating a visual narrative that celebrates the transformative power of time and environmental forces. The rust-colored palette ranges from deep burgundy to burnt orange, with subtle variations that suggest the gradual oxidation process that creates these distinctive hues. The geometric forms emerge from this textural background like archaeological artifacts, their angular precision contrasting beautifully with the organic randomness of the rust patterns. This juxtaposition creates a compelling dialogue between human-made structures and natural processes, resulting in a composition that feels both ancient and contemporary.","Posters, Prints, & Visual Artwork",Unisex,25 - 62,,New,,,,,,,,,,,,lb,,,draft
rusty-shade,,,,,,,,,24x36,,,Canvas Roll,,,,,RUSTY-SHADE-CANVAS-ROLL-24X36,0,shopify,deny,manual,344.25,0,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/earthy_shade_no1__white_frame_53x72_3e4cd90a-4190-4b1c-aa5e-9405e9f60260.png?v=1749669606,2,"rusty-shade Posters, Prints, & Visual Artwork 24x36 Canvas Roll",,,,,,,,,,,,,,,,,,,,lb,,,
rusty-shade,,,,,,,,,36x48,,,Gallery Wrapped Stretched Canvas,,,,,RUSTY-SHADE-GALLERY-WRAPPED-CANVAS-36X48,0,shopify,deny,manual,943.5,0,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/earthy_shade_no1__no_frame_53x72_2a00315f-45d1-44f4-9168-9383d727d56b.png?v=1749669606,3,"rusty-shade Posters, Prints, & Visual Artwork 36x48 Gallery Wrapped Stretched Canvas",,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/rusty_shade_no1_no_frame_36x48_4c1b8554-b15d-4eb7-8d83-45154a734cfc.png?v=1749669606,lb,,,
rusty-shade,,,,,,,,,36x48,,,Canvas Roll,,,,,RUSTY-SHADE-CANVAS-ROLL-36X48,0,shopify,deny,manual,535.5,0,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/rusty_shade_no1_black_frame_36x48_35c733e8-107b-4c40-8106-f1c4637ecd7f.png?v=1749669606,4,"rusty-shade Posters, Prints, & Visual Artwork 36x48 Canvas Roll",,,,,,,,,,,,,,,,,,,,lb,,,
rusty-shade,,,,,,,,,53x72,,,Gallery Wrapped Stretched Canvas,,,,,RUSTY-SHADE-GALLERY-WRAPPED-CANVAS-53X72,0,shopify,deny,manual,1644.75,0,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/rusty_shade_no1_white_frame_36x48_a4b5af06-bdf0-4b5a-93c8-74876e5e8ed6.png?v=1749669606,5,"rusty-shade Posters, Prints, & Visual Artwork 53x72 Gallery Wrapped Stretched Canvas",,,,,,,,,,,,,,,,,,,,lb,,,
rusty-shade,,,,,,,,,53x72,,,Canvas Roll,,,,,RUSTY-SHADE-CANVAS-ROLL-53X72,0,shopify,deny,manual,927.56,0,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/rusty_shade_no1_no_frame_36x48_4c1b8554-b15d-4eb7-8d83-45154a734cfc.png?v=1749669606,6,"rusty-shade Posters, Prints, & Visual Artwork 53x72 Canvas Roll",,,,,,,,,,,,,,,,,,,,lb,,,
earthy-shade,Earthy Shade,"<p>Earthy Shadefrom the Shape Emergence collection presents a complex earth-toned geometric abstraction that captures the rich, grounded essence of natural landscapes through sophisticated digital interpretation. This artwork employs a sophisticated palette of browns, ochres, and warm tans to create depth and dimensional complexity that evokes the layered stratification of geological formations. The geometric forms emerge and recede in subtle interplay, creating shadows and highlights that suggest the natural erosion patterns found in canyon walls and sedimentary rocks. Each element contributes to an overall composition that feels both mathematically precise and organically inspired, demonstrating how digital art can capture the timeless beauty of Earth's natural processes through contemporary geometric abstraction.</p>",VividWalls,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Artwork,Shape Emergence,FALSE,Size,24x36,,Print Type,Gallery Wrapped Stretched Canvas,,,,,EARTHY-SHADE-GALLERY-WRAPPED-CANVAS-24X36,0,shopify,deny,manual,612,0,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/earthy_shade_no2_no_frame_53x72_c99f63e4-cc87-4f96-a11a-4f32e7df9cf9.png?v=1749669609,1,"earthy-shade Posters, Prints, & Visual Artwork 36x48 Gallery Wrapped Stretched Canvas",FALSE,Earthy Shade 24x36 Gallery Wrapped Canvas,"Earthy Shadefrom the Shape Emergence collection presents a complex earth-toned geometric abstraction that captures the rich, grounded essence of natural landscapes through sophisticated digital interpretation. This artwork employs a sophisticated palette of browns, ochres, and warm tans to create depth and dimensional complexity that evokes the layered stratification of geological formations. The geometric forms emerge and recede in subtle interplay, creating shadows and highlights that suggest the natural erosion patterns found in canyon walls and sedimentary rocks. Each element contributes to an overall composition that feels both mathematically precise and organically inspired, demonstrating how digital art can capture the timeless beauty of Earth's natural processes through contemporary geometric abstraction.","Posters, Prints, & Visual Artwork",Unisex,25 - 62,,New,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/earthy_shade_no2_no_frame_24x36_c1620714-81bb-4f7f-9563-12afe66f868f.png?v=1712253216,lb,,,draft
earthy-shade,,,,,,,,,24x36,,,Canvas Roll,,,,,EARTHY-SHADE-CANVAS-ROLL-24X36,0,shopify,deny,manual,344.25,0,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/earthy_shade_no2_no_frame_36x48_9c100a68-0050-4f2f-85fc-2720c1d15967.png?v=1749669609,2,"earthy-shade Posters, Prints, & Visual Artwork 53x72 Canvas Roll",,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/earthy_shade_no2_no_frame_24x36_c1620714-81bb-4f7f-9563-12afe66f868f.png?v=1712253216,lb,,,
earthy-shade,,,,,,,,,36x48,,,Gallery Wrapped Stretched Canvas,,,,,EARTHY-SHADE-GALLERY-WRAPPED-CANVAS-36X48,0,shopify,deny,manual,943.5,0,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/earthy_shade_no2_no_frame_24x36_c1620714-81bb-4f7f-9563-12afe66f868f.png?v=1712253216,3,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/earthy_shade_no2_no_frame_36x48_9c100a68-0050-4f2f-85fc-2720c1d15967.png?v=1749669609,lb,,,
earthy-shade,,,,,,,,,36x48,,,Canvas Roll,,,,,EARTHY-SHADE-CANVAS-ROLL-36X48,0,shopify,deny,manual,535.5,0,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/earthy_shade_no2_no_frame_36x48_9c100a68-0050-4f2f-85fc-2720c1d15967.png?v=1749669609,lb,,,
earthy-shade,,,,,,,,,53x72,,,Gallery Wrapped Stretched Canvas,,,,,EARTHY-SHADE-GALLERY-WRAPPED-CANVAS-53X72,0,shopify,deny,manual,1644.75,0,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/earthy_shade_no2_no_frame_53x72_c99f63e4-cc87-4f96-a11a-4f32e7df9cf9.png?v=1749669609,lb,,,
earthy-shade,,,,,,,,,53x72,,,Canvas Roll,,,,,EARTHY-SHADE-CANVAS-ROLL-53X72,0,shopify,deny,manual,927.56,0,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/earthy_shade_no2_no_frame_53x72_c99f63e4-cc87-4f96-a11a-4f32e7df9cf9.png?v=1749669609,lb,,,
